        W380           0     2358.67     11213.9
        W379           0     1226.51     5831.21
        W113           0      1336.7      6355.1
        G742           0     2333.53     11094.4
        W378           0     1613.82     7672.62
        W375           0     2158.85     10263.9
        W952           0     2878.01       13683
        W970           0     1937.99     9213.79
        W370           0     2773.99     13188.4
        W369           0     2445.79       11628
        W366           0     2845.95     13530.5
        W365           0     962.972     4578.27
        W539           0     3048.06     14491.4
        W358           0     1769.71     8413.74
        W470           0      2693.5     12805.7
        W350           0     1883.28     8953.72
        W349           0     1228.57     5840.99
        W345           0     1758.47     8360.34
        W344           0     1750.08     8320.43
        W342           0     770.547     3663.42
        W340           0     2208.98     10502.2
        W415           0     2070.38     9843.22
        W333           0     1562.74     7429.77
        W367           0     2366.29     11250.1
        W332           0     2769.41     13166.7
        W420           0     1445.33     6871.57
        W407           0     1859.49     8840.59
        W327           0      2110.9     10035.9
        W325           0     2225.39     10580.2
        W330           0     2476.91       11776
        W988           0     602.854     2866.16
       W1019           0     2803.76       13330
        W322           0     1576.72     7496.22
        W454           0     466.044     2215.72
        W320           0     1935.85     9203.64
        W313           0     1488.23     7075.52
        W310           0     1177.64     5598.87
        W309           0     1930.81     9179.68
        W306           0     822.874     3912.21
        W300           0     2114.93     10055.1
        W437           0     1326.72     6307.66
        W294           0     1083.84     5152.92
        W459           0     1336.94     6356.24
        W292           0     1773.09     8429.83
        W578           0     1278.13     6076.62
        W291           0     2367.09     11253.9
        W652           0     1357.32     6453.14
        W288           0     3668.42     17440.8
        W284           0     1177.83     5599.79
        W281           0     1678.01     7977.81
        W278           0     2155.54     10248.1
        W296           0     2291.06     10892.4
        W274           0        2113     10045.9
        W272           0     2175.84     10344.6
        W271           0      2428.6     11546.3
        W269           0     1705.89     8110.33
        W329           0      1059.9      5039.1
        W295           0     3333.79     15849.9
        W266           0     1881.15     8943.56
        W265           0     2434.14     11572.6
       W1134           0     2206.17     10488.8
        W376           0     977.744      4648.5
        W260           0     1694.73     8057.28
        W258           0     2898.06     13778.3
        W256           0     2138.65     10167.8
        W254           0     3639.83     17304.9
        W249           0      3221.2     15314.6
        W740           0     2600.64     12364.3
        W246           0     2543.78     12093.9
        W240           0     2759.41     13119.1
         G49           0     3238.82     15398.4
        W448           0     2367.79     11257.2
        W237           0     1329.92     6322.88
        W236           0      3340.6     15882.2
        W231           0     1227.78     5837.26
         G45           0     3179.19     15114.9
        W228           0     1080.39     5136.51
        W226           0     1475.04     7012.83
        W221           0     2458.68     11689.3
        W220           0     2650.78     12602.6
        W219           0     2232.27     10612.9
        W974           0     1097.61     5218.37
        W705           0     2945.08     14001.9
        W215           0     3191.87     15175.2
        W192           0     1569.08     7459.92
        W259           0     1966.51     9349.41
        W213           0     2894.26     13760.2
        G390           0     2507.38     11920.9
        G690           0     5686.14     27033.7
        W701           0     3615.73     17190.3
        W209           0     1666.16     7921.47
        W841           0     1380.45     6563.11
        W207           0      2591.3     12319.8
        W475           0     2120.94     10083.6
        W206           0      1887.4      8973.3
        W205           0     3019.56     14355.9
        W203           0     2321.71     11038.1
        W198           0     2489.05     11833.7
        W308           0     3320.65     15787.4
        W195           0     2202.03     10469.1
        W402           0     3318.04       15775
        W193           0     1088.45     5174.82
        G142           0     4993.55     23740.9
        W191           0     1985.66     9440.43
        W190           0     1919.48      9125.8
        W907           0      3014.2     14330.5
        W183           0     1028.09     4887.88
        W978           0     1218.83     5794.71
        W518           0     1444.66     6868.35
        W181           0     1575.73     7491.53
        W180           0     1835.78     8727.89
        G763           0     3359.04     15969.9
        W225           0     1719.76     8176.28
        W732           0     1540.99     7326.35
        W179           0     1795.71     8537.38
        W178           0      2493.9     11856.8
        G241           0     3101.05     14743.3
        W175           0     2644.75       12574
        W708           0     1925.59     9154.87
        W172           0     1134.56     5394.05
        W170           0     1213.25     5768.19
        W168           0     1197.15     5691.62
         G83           0     4747.44     22570.8
        W805           0     1779.75     8461.48
        W165           0     1872.25     8901.27
        W160           0     700.292     3329.41
        W159           0     1471.72     6997.03
        W156           0      901.66     4286.78
        W154           0     1349.25     6414.77
        W162           0     626.291     2977.59
        W153           0     1361.82     6474.51
        G102           0      4981.9     23685.5
        W403           0      2974.9     14143.6
        W148           0      2991.3     14221.6
        W234           0     1307.76     6217.51
        W145           0     1139.08     5415.55
        W142           0     2160.83     10273.3
        W381           0     2116.37     10061.9
        W523           0     922.383      4385.3
        W141           0     1603.36     7622.89
        W337           0      1977.8     9403.09
        W138           0     3385.41     16095.3
        W137           0      2168.3     10308.8
        G107           0    -332.251    -1579.63
        W631           0     1328.98     6318.41
        W356           0     2636.35       12534
        W134           0     1448.65     6887.34
        W133           0     2463.36     11711.6
        W132           0     1483.33     7052.23
        W131           0     1715.91     8157.97
        W497           0     1253.43     5959.22
        W130           0     717.425     3410.86
        W877           0     2987.68     14204.4
        W126           0     1262.08     6000.31
        W125           0     1856.56     8826.68
        W124           0     1769.09     8410.82
        W123           0     2517.39     11968.5
        W122           0     2525.26     12005.9
        W121           0     2262.94     10758.7
        W423           0     1181.03     5614.97
        W119           0     1056.54     5023.11
        W117           0     971.663     4619.59
        W530           0     1036.82     4929.35
        W392           0     647.071     3076.38
        W339           0     783.479     3724.91
        W116           0     764.721     3635.73
        W111           0     1759.91     8367.17
        W110           0     1769.71     8413.74
        G168           0      4300.9     20447.9
        W108           0     2471.13     11748.5
       W1118           0     2637.45     12539.3
        W587           0     1478.87     7031.02
        W106           0     1401.72     6664.24
        W105           0     2112.23     10042.2
        W100           0     2003.16     9523.64
        W522           0     1612.67     7667.17
         W96           0     1357.53     6454.15
        W868           0     1563.73     7434.46
        W467           0     1380.04     6561.15
        W331           0     2595.11       12338
         W94           0     2738.65     13020.4
         W92           0     976.806     4644.05
        W534           0      2347.1     11158.9
        W374           0     3165.58     15050.2
         W99           0     1967.51     9354.18
         W88           0     1361.81      6474.5
         W83           0     1160.22     5516.06
         W81           0     1195.28     5682.72
         W79           0     1870.79     8894.33
         W78           0     2203.88       10478
        W485           0     1562.66     7429.38
         W77           0     1283.66     6102.95
         W46           0     2159.62     10267.5
        W335           0     1182.13      5620.2
         W76           0      2051.2     9752.07
         W71           0     1584.52     7533.33
         W69           0     1832.34     8711.51
         W36           0     1610.89     7658.67
        W426           0     2517.79     11970.4
         W67           0     2611.15     12414.2
         W61           0     1316.42     6258.69
        W804           0     1851.23     8801.34
        W439           0     2291.71     10895.5
        W352           0     2130.28       10128
         W60           0     3300.48     15691.5
         W57           0     1676.67     7971.41
        G450           0     4179.01     19868.3
         W55           0     861.482     4095.76
         W51           0     1939.72     9222.04
        W443           0     1555.82     7396.85
        W419           0     1700.45     8084.46
         W50           0     3213.34     15277.2
         W41           0     1218.06     5791.05
        W189           0      1805.9     8585.81
         W40           0     1920.57     9130.98
         W39           0      1830.3     8701.84
        W729           0     1331.26     6329.21
         W37           0     2035.39     9676.87
        W410           0     2201.71     10467.6
         W32           0     3035.22     14430.4
         W31           0     2022.75     9616.78
         W65           0     2267.11     10778.6
         W30           0     2351.27     11178.7
         W27           0      1199.2     5701.37
        W666           0     2127.65     10115.5
         W23           0     1709.77     8128.77
        W696           0     752.014     3575.31
         W22           0     2500.04       11886
         W66           0     2394.06     11382.1
         W20           0     1819.23     8649.21
         W19           0     1827.65     8689.23
         G98           0     5595.66     26603.5
         W16           0     2530.08     12028.8
        W275           0      2387.8     11352.4
        W182           0     1570.56     7466.92
         W15           0     2825.65       13434
        W196           0      905.98     4307.31
         W14           0     1787.03     8496.13
        G212           0     4328.88     20580.8
         W12           0     1052.69     5004.81
         W74           0     1874.08     8909.97
          W9           0     677.942     3223.15
          W5           0     2013.21     9571.45
        W524           0     1936.72     9207.78
          W4           0     1623.44     7718.34
         W62           0     2536.29     12058.3
          W3           0     1468.57     6982.07
          W2           0     1604.25     7627.09
        W703           0     1819.26     8649.33
        W251           0     1372.43     6524.98
       W1002           0     2968.88       14115
         G27           0     3129.65     14879.3
        W482           0      2149.5     10219.4
       W1098           0     1149.35     5464.37
        W893           0     2363.42     11236.4
        W109           0     1940.79     9227.12
         W24           0     1353.42     6434.57
        G665           0     3008.45     14303.1
        W373           0     1909.96     9080.53
        W202           0     1207.98     5743.12
        W930           0     1434.44     6819.78
         G25           0     5112.71     24307.4
          G3           0     6469.85     30759.7
        W252           0     1547.49     7357.26
        W200           0     791.651     3763.76
        W422           0     1812.01     8614.86
        W235           0     1997.79     9498.12
        W526           0      2180.5     10366.8
       W1127           0     2731.51     12986.5
        G886           0     2059.71     9792.49
        W139           0     1177.57     5598.54
        G326           0     3588.51     17060.9
         W75           0     2340.62       11128
        W512           0     1738.24     8264.15
        W577           0     3364.95       15998
        W478           0     1873.55     8907.46
        W268           0     1325.42     6301.44
        W731           0     1710.08     8130.25
       W1077           0      2641.8     12559.9
         G94           0     2994.78     14238.1
        G576           0     2362.38     11231.5
        W416           0     1859.46     8840.48
        W811           0     2105.46       10010
        W508           0     1558.36     7408.94
        G627           0     4882.48     23212.9
        W217           0     1568.17     7455.57
        G900           0     1.91477     9.10341
        G899           0      2640.5     12553.8
        G897           0     3247.37       15439
       W1029           0     2472.63     11755.6
         W52           0      3183.7     15136.3
        G896           0     871.853     4145.07
        G894           0      3024.9     14381.3
        G892           0     4712.39     22404.2
        G891           0     2813.96     13378.5
        G887           0     3301.47     15696.2
        W186           0     1420.41     6753.07
        G885           0     4096.45     19475.8
       W1003           0     1788.38     8502.55
        G883           0     1888.28     8977.48
        G882           0     3027.81     14395.2
       W1035           0     2589.87     12313.1
        G118           0     2602.25     12371.9
        G881           0     3059.87     14547.6
        G874           0     3396.01     16145.7
        G873           0     2846.51     13533.2
        W676           0     2094.05     9955.76
        G872           0     3746.24     17810.8
       W1061           0     867.635     4125.01
        G870           0     1441.96     6855.54
        W103           0     2401.92     11419.5
        G869           0      3633.4     17274.3
        W597           0           0           0
        G868           0     2096.97     9969.66
        G866           0     2364.24     11240.4
        W480           0     1506.28     7161.34
        G865           0     1473.38      7004.9
       W1012           0     3299.03     15684.6
        W305           0     2303.03     10949.4
        G860           0     3031.47     14412.6
        W233           0     2208.71     10500.9
        W280           0     1618.99     7697.19
        G859           0     3614.54     17184.7
        G858           0     4630.91     22016.8
        G854           0      3405.2     16189.4
        W694           0     1241.83     5904.07
        W239           0     1938.79     9217.64
        G852           0     2345.31     11150.4
        W136           0     2603.43     12377.5
        G850           0     2780.75     13220.6
        G847           0     1080.99     5139.35
        W700           0     1090.44     5184.29
        G846           0     2929.97       13930
        W483           0     2777.92     13207.1
        G841           0     2155.41     10247.5
        G839           0     1472.72     7001.76
       W1089           0      2195.4     10437.6
        W404           0     1787.72     8499.37
        G838           0     2032.14     9661.42
        G836           0     2643.87     12569.8
        W937           0     2935.34     13955.5
        W368           0     2708.88     12878.9
        G835           0      1915.7     9107.83
        G834           0     3528.18     16774.1
        G832           0     1766.22     8397.16
        G831           0     2029.02     9646.58
        W357           0     2096.46     9967.23
        G830           0      4214.8     20038.5
        G829           0     4048.84     19249.5
         W25           0     1864.95     8866.56
        G827           0     3107.13     14772.3
        G825           0      848.74     4035.18
         G47           0     4192.92     19934.5
         W43           0     2754.29     13094.8
        G824           0     1834.38     8721.25
        G661           0     2962.66     14085.4
        G823           0     2286.15     10869.1
        G857           0     3652.92     17367.1
        W899           0     2307.25     10969.4
        W686           0     1639.57     7795.03
        G758           0     3676.78     17480.6
        G300           0     3355.43     15952.8
        G362           0     2860.23     13598.5
        G569           0     3462.26     16460.7
        G389           0     3781.23     17977.1
         G82           0      6119.2     29092.6
        W620           0     2101.79     9992.56
        G159           0     3489.96     16592.4
        G270           0     5334.47     25361.7
        W680           0     2825.42     13432.9
        G365           0     2545.68       12103
        W242           0     2335.15       11102
        G360           0     3699.59       17589
         G96           0     3846.36     18286.8
       W1156           0     3101.38       14745
        G483           0     1637.98     7787.48
        W293           0     1881.08     8943.23
        G632           0     5209.39     24767.1
       W1153           0     2701.83     12845.4
        W527           0     3765.61     17902.9
        W316           0     1695.46     8060.76
        G544           0     3138.04     14919.3
        G335           0     2897.01     13773.3
        W563           0     39.4051     187.344
         G13           0     2822.53     13419.2
        W199           0     825.014     3922.38
        G334           0     2243.53     10666.5
       W1123           0     2898.72     13781.4
        G146           0     6392.52     30392.1
        G332           0     2348.59     11165.9
        W665           0     3191.66     15174.2
        G864           0     4813.11       22883
         W38           0     1028.94     4891.88
        G329           0     4475.33     21277.1
        W770           0     1264.93     6013.88
        G781           0     3958.73       18821
        W850           0      2411.9     11466.9
        G333           0     2902.79     13800.8
        G725           0     3705.18     17615.6
        W549           0     1948.82      9265.3
        W408           0     3633.47     17274.7
        W633           0     1994.58     9482.87
         G90           0     3264.67     15521.3
        G536           0     4216.25     20045.4
        W255           0     2110.26     10032.9
        G305           0     2599.77     12360.1
        W197           0     2365.78     11247.7
        G304           0     1501.39      7138.1
        G296           0      4526.4     21519.9
        W229           0     2368.21     11259.2
        W463           0      1498.6     7124.81
        G600           0     2270.03     10792.4
        G777           0     1648.45     7837.26
        W619           0     1783.07     8477.29
        G355           0     4324.65     20560.8
        G656           0     3354.15     15946.7
        G511           0     2833.16     13469.7
        G828           0     1700.77        8086
        G815           0     2946.15     14006.9
        W505           0     2088.34     9928.62
        G727           0     2491.01       11843
        G295           0     4522.31     21500.5
        G273           0     2699.84     12835.9
        W114           0      1478.6     7029.73
        G267           0     2853.14     13564.7
        W960           0     2466.74     11727.6
        G863           0     3811.77     18122.4
        G237           0     1804.73     8580.27
        W264           0     2027.36     9638.69
        G716           0     6336.82     30127.2
        W536           0        1412     6713.08
        G596           0     4744.81     22558.3
         G51           0     3988.36     18961.9
        W490           0     944.475     4490.33
        G567           0     3851.17     18309.7
        W636           0     743.702      3535.8
         G80           0     3479.35     16541.9
        W834           0     1251.89     5951.89
        W461           0      1429.2     6794.85
        W883           0     2242.73     10662.6
       W1097           0     1792.84     8523.74
        G239           0     3533.92     16801.4
        W726           0     1996.23      9490.7
        G388           0     4629.82     22011.6
        G720           0     4230.18     20111.6
        W747           0      2455.4     11673.7
        G890           0     2850.12     13550.4
        W643           0     3319.27     15780.9
        G236           0     2231.13     10607.5
        G151           0     5159.92     24531.9
         G32           0     4767.69     22667.1
        W602           0     1125.65     5351.69
        W323           0     1492.43     7095.46
        G566           0     5816.56     27653.8
        W947           0     3349.32     15923.7
        G746           0     2799.58     13310.1
        W326           0     1670.87     7943.84
        G743           0     2605.72     12388.4
        G747           0     3864.16     18371.5
        W500           0     1515.21     7203.77
        W750           0     2013.79      9574.2
        G814           0     1674.57     7961.44
        W346           0     2484.43     11811.8
        G139           0     2892.51     13751.9
        G163           0     3633.01     17272.5
        W348           0        1965     9342.21
        W241           0     1274.42     6058.98
        G416           0     4420.76     21017.7
        W806           0     2481.35     11797.1
        W214           0        2274     10811.3
        G791           0     2131.87     10135.6
        G269           0     3845.64     18283.4
        G182           0     2857.59     13585.9
        W792           0     1531.61     7281.73
         G24           0     4957.34     23568.7
        G179           0     3166.82       15056
        G506           0     6214.07     29543.7
         W90           0     1129.31     5369.08
         G76           0     6231.71     29627.5
        G574           0     4936.64     23470.3
        W283           0      1508.3     7170.91
        G575           0     3102.44       14750
        G208           0     3409.72     16210.9
        G765           0     2926.97     13915.8
        G207           0     5297.94     25188.1
        W684           0     2796.99     13297.8
         G65           0     6103.53     29018.1
        G209           0     3506.58     16671.4
       W1069           0     3039.14       14449
        W351           0     1083.96     5153.46
        G840           0     2104.85     10007.1
        G206           0      4321.6     20546.3
        G764           0     1414.15     6723.31
         W63           0     1831.55     8707.77
        W532           0     1504.42      7152.5
        G160           0     3576.83     17005.4
        W163           0     1262.09     6000.36
        W934           0     2637.73     12540.6
       W1063           0     2223.41     10570.8
        W489           0     1269.67     6036.42
        W188           0     1392.93     6622.44
        G878           0     2535.42     12054.2
        G106           0     4183.24     19888.4
        W614           0     1854.87     8818.65
        G625           0     5751.66     27345.2
        W607           0      2325.1     11054.2
        W493           0     1407.49     6691.65
        W906           0     1444.76     6868.86
        W717           0     4078.45     19390.2
         G92           0     4146.62     19714.3
         G36           0     3058.71     14542.1
         G37           0     3746.23     17810.8
        G721           0     2599.04     12356.7
        G297           0     5776.35     27462.6
        W755           0      1449.1     6889.47
        W372           0     1189.55     5655.48
        G211           0     1738.28     8264.31
        G246           0     4072.39     19361.4
        G238           0     4349.65     20679.6
        W212           0     2216.55     10538.2
         G75           0     3908.88     18584.1
        G509           0     3957.71     18816.2
       W1110           0     1758.09     8358.53
        W543           0     2671.82     12702.7
       W1124           0     1219.98     5800.16
        G162           0        2538     12066.5
        G819           0      2240.7       10653
        G895           0     3500.75     16643.7
        G884           0     3257.53     15487.3
       W1055           0     2444.82     11623.5
        G842           0     3353.51     15943.6
        G128           0     3524.82     16758.1
        G385           0     3428.03       16298
        W973           0     2203.28     10475.1
        W982           0     2723.43     12948.1
        W912           0     2031.61     9658.93
        W552           0     1582.04     7521.53
        W818           0     1727.78     8214.41
        G761           0     3402.58     16176.9
        G455           0     4674.64     22224.7
        W204           0     1898.99      9028.4
       W1049           0      2426.7     11537.3
        G565           0     3487.75     16581.9
        G545           0     3800.78     18070.1
         G12           0     3922.27     18647.7
        W625           0     1168.88     5557.22
        G573           0     2059.25     9790.33
        W395           0     1128.77     5366.55
       W1130           0     1946.28     9253.25
        W436           0     1896.16     9014.95
        W128           0     1409.73     6702.29
        W933           0     2637.64     12540.2
       W1042           0     2304.99     10958.6
        G601           0     3440.28     16356.2
       W1087           0     3086.86     14675.9
        W673           0     1613.77     7672.38
        W886           0     2268.02     10782.9
       W1120           0     3353.46     15943.4
        G604           0     2898.48     13780.3
        G629           0     5409.46     25718.3
        W820           0     3492.57     16604.8
        G809           0     1416.64     6735.17
        G452           0     3980.95     18926.7
        G751           0     2673.14       12709
       W1041           0     2916.88     13867.8
        G363           0     1441.07     6851.28
       W1071           0     1450.27     6895.04
        W593           0     1227.05     5833.79
         W80           0     1971.94     9375.24
        W871           0     1003.16     4769.32
        G325           0     4993.45     23740.4
        G658           0     5275.89     25083.3
        G167           0     4642.28     22070.9
        W771           0     1349.59      6416.4
        W846           0     3023.57       14375
        G775           0     68.1712     324.107
        G331           0     4229.58     20108.8
          G8           0     6373.99       30304
         W47           0      1641.1     7802.29
        G664           0     2406.91     11443.2
       W1144           0     2214.99     10530.8
        G685           0     4491.28     21352.9
          W7           0     2428.15     11544.2
        W166           0     942.079     4478.94
        G756           0     3434.67     16329.5
        G687           0        3544     16849.3
        G693           0     3390.35     16118.8
        W964           0     1346.26     6400.52
        G817           0     4410.67     20969.7
       W1129           0     2495.22     11863.1
        W446           0     2659.69       12645
        G724           0     6593.96     31349.8
         W84           0     815.365      3876.5
        G803           0     3506.08       16669
        W794           0     2738.17     13018.1
       W1150           0     576.615     2741.41
        W998           0     2317.94     11020.2
        G750           0     3335.44     15857.7
        W817           0     2981.81     14176.5
        W723           0     1801.76     8566.15
        W591           0     2632.93     12517.8
        W829           0     2392.53     11374.9
        W315           0     3066.77     14580.4
        W338           0     1554.97      7392.8
        W926           0     3207.11     15247.6
        W777           0     2798.52       13305
       W1033           0     1855.33     8820.84
       W1009           0     2160.97     10273.9
        W301           0     1504.59      7153.3
        W150           0     658.005     3128.36
       W1016           0     1855.02     8819.37
        G779           0     2087.74     9925.77
        G666           0        2783     13231.3
        W881           0     3366.81     16006.9
        G818           0     2429.62     11551.2
        G717           0     5358.86     25477.7
         G69           0     6693.52     31823.1
        W751           0     2042.97     9712.92
       W1054           0     3263.67     15516.5
        W858           0      3132.4     14892.4
        W969           0     4199.72     19966.8
        W742           0     2582.04     12275.8
        W903           0      2779.8     13216.1
        W364           0     1353.89     6436.83
        W362           0      2361.6     11227.8
         W34           0     2969.21     14116.6
       W1111           0     2651.81     12607.5
        W995           0     1949.49     9268.51
        W955           0     1847.88     8785.41
        W167           0     843.602     4010.75
        G786           0     3141.27     14934.6
        W474           0     1978.15     9404.77
        G730           0      1751.2     8325.78
        W919           0     3588.33     17060.1
        W247           0     1022.68     4862.15
        G787           0     3967.41     18862.3
        G799           0     2934.44     13951.3
       W1086           0      3229.8     15355.5
        W882           0     3400.48     16166.9
        G810           0     2306.67     10966.6
        W155           0     1937.71      9212.5
       W1043           0     3231.27     15362.5
        G119           0     2218.63     10548.1
        W744           0     2073.06     9855.99
        W286           0     3223.21     15324.1
       W1121           0     2167.44     10304.7
        G812           0     4467.58     21240.3
        G737           0     3162.68     15036.4
        W748           0     2617.88     12446.2
        W752           0     1669.44     7937.05
       W1052           0     2181.86     10373.3
        W961           0     2934.71     13952.5
        W798           0     1416.66     6735.24
        W363           0     1495.49     7110.02
        G628           0      3893.8     18512.4
       W1135           0     1449.19     6889.92
        G773           0     3027.66     14394.5
        G749           0     2280.29     10841.2
        G542           0      2993.5       14232
       W1141           0     2373.07     11282.3
        W827           0     1599.62     7605.08
        W916           0     1976.54     9397.08
       W1140           0     1952.93     9284.84
        W176           0     2266.49     10775.6
        W768           0     2384.72     11337.7
       W1082           0     2660.17     12647.3
       W1093           0     1352.01     6427.86
        G514           0     2815.13       13384
        W776           0     2736.79     13011.5
        G508           0     3265.68     15526.1
        W853           0     1554.86     7392.28
        W253           0     2845.57     13528.7
        W885           0     2344.58     11146.9
        W430           0     2974.28     14140.7
        W570           0     1206.32     5735.23
        W245           0     2608.66     12402.4
         G15           0     5567.04     26467.5
        W780           0     2692.62     12801.6
        W519           0     1616.49     7685.29
        W211           0     2769.53     13167.2
        G851           0     2513.46     11949.8
        W854           0     3605.46     17141.5
        W660           0     1820.42     8654.86
        W298           0     2282.33     10850.9
        W769           0     2337.93     11115.2
        G298           0     3879.32     18443.5
        W796           0     3514.73     16710.1
        W800           0     943.382     4485.14
        G806           0     2028.06     9642.05
        W767           0     2048.22      9737.9
        W842           0      3361.2     15980.2
        W187           0     994.807     4729.63
        W749           0     2480.08     11791.1
        W931           0      2507.7     11922.4
        W627           0     2212.26     10517.8
        W157           0     1389.34     6605.37
         G50           0      5640.5     26816.7
        W825           0     2226.73     10586.6
        W223           0     1386.53     6592.02
       W1143           0     2702.34     12847.8
        W809           0     1992.06     9470.87
        G510           0     4088.33     19437.2
        W860           0     2532.34     12039.6
        W706           0     1059.82     5038.71
        G686           0     3568.65     16966.5
        W812           0     3139.26       14925
        W813           0     3495.01     16616.4
        W814           0     2314.04     11001.7
        W941           0     2390.76     11366.4
        W317           0     1583.44     7528.19
        W464           0     1153.82     5485.63
        W540           0     961.996     4573.63
        W174           0     1311.54     6235.49
        G788           0     2166.59     10300.6
        W579           0     1436.28     6828.51
        G634           0     3680.18     17496.7
       W1038           0     2443.87     11618.9
       W1007           0     3293.08     15656.3
