        G506    0.164324      1094.5   0.0267593           0     6214.07     29543.7
        G360     0.24025      1091.5   -0.154873           0     3699.59       17589
        W242    0.187604     1095.55   0.0700255           0     2335.15       11102
        W620    0.185022     1097.03   0.0608504           0     2101.79     9992.56
        G159    0.260993     1094.08   0.0702723           0     3489.96     16592.4
         G82    0.180049     1092.04   -0.126927           0      6119.2     29092.6
        G389    0.172595     1092.42   -0.107422           0     3781.23     17977.1
        G569    0.185539     1092.19    0.115637           0     3462.26     16460.7
        G362    0.386243     1092.39    0.122779           0     2860.23     13598.5
        W536    0.194671     1097.17   0.0681024           0        1412     6713.08
        G758    0.344946     1092.98    0.129833           0     3676.78     17480.6
        W899    0.142726        1097   0.0699354           0     2307.25     10969.4
        G857    0.329134     1092.57    0.112371           0     3652.92     17367.1
        G721    0.311648     1089.53   0.0939488           0     2599.04     12356.7
        G297    0.176754      1093.2   -0.200919           0     5776.35     27462.6
        G544    0.297502      1093.7  -0.0544939           0     3138.04     14919.3
        G661    0.395126     1090.42    0.131666           0     2962.66     14085.4
         W43    0.166233     1095.22   0.0733538           0     2754.29     13094.8
        G824    0.332296     1093.25   0.0194469           0     1834.38     8721.25
         G47    0.261863     1092.48   0.0564809           0     4192.92     19934.5
        G825    0.339674     1093.32    0.131679           0      848.74     4035.18
        G827    0.328023     1093.29   0.0760268           0     3107.13     14772.3
         W25    0.169415     1095.08   0.0852335           0     1864.95     8866.56
        G829    0.290918     1093.04   0.0793465           0     4048.84     19249.5
        G830    0.326396     1092.84    0.112959           0      4214.8     20038.5
        W357    0.171562     1097.43    0.064105           0     2096.46     9967.23
        G831    0.303355     1092.58    0.118301           0     2029.02     9646.58
        G834    0.335888     1091.48    0.107748           0     3528.18     16774.1
        W937    0.142475     1096.87    0.073029           0     2935.34     13955.5
        G836    0.333147     1090.48    0.129622           0     2643.87     12569.8
       W1089    0.140578     1093.63   0.0874914           0      2195.4     10437.6
        G838    0.346156     1089.26    0.143472           0     2032.14     9661.42
        W404    0.182476     1096.24   0.0673042           0     1787.72     8499.37
        W483    0.165572     1096.83   0.0628798           0     2777.92     13207.1
        G846    0.312137     1090.41    0.155446           0     2929.97       13930
        G835    0.332582        1091    0.136105           0      1915.7     9107.83
        W368    0.151353     1096.52   0.0601861           0     2708.88     12878.9
        G847     0.30421     1090.55    0.161339           0     1080.99     5139.35
        W700    0.147471     1097.64   0.0438699           0     1090.44     5184.29
        G850    0.325526     1091.72    0.100096           0     2780.75     13220.6
        W136    0.142438     1094.05   0.0995295           0     2603.43     12377.5
        G852    0.328482     1092.24    0.126688           0     2345.31     11150.4
        W239    0.137574     1094.82   0.0874451           0     1938.79     9217.64
        W694    0.189719     1097.59   0.0440142           0     1241.83     5904.07
        G854    0.244142     1092.53   0.0744326           0      3405.2     16189.4
        G860    0.298356     1092.12   0.0991759           0     3031.47     14412.6
        W305    0.120775     1095.21   0.0803828           0     2303.03     10949.4
       W1012    0.153323     1095.92   0.0624834           0     3299.03     15684.6
        G865    0.258714     1090.29   0.0447287           0     1473.38      7004.9
        G866    0.280567     1089.76  -0.0280696           0     2364.24     11240.4
        W480    0.190041     1096.24   0.0763472           0     1506.28     7161.34
        G869    0.319269     1087.87   0.0225849           0      3633.4     17274.3
        W597      0.1804     1097.76   -0.034248           0           0           0
        W103    0.150579     1094.07   0.0974561           0     2401.92     11419.5
        G870    0.314746     1087.14    0.348399           0     1441.96     6855.54
       W1061    0.145818     1095.18   0.0665146           0     867.635     4125.01
        W676    0.162641     1096.45   0.0564674           0     2094.05     9955.76
        G872    0.295832     1087.16  -0.0200604           0     3746.24     17810.8
        G842    0.269019     1087.89    0.200695           0     3353.51     15943.6
        G128    0.267633     1093.15    0.052369           0     3524.82     16758.1
        G881    0.311669     1091.24   0.0557945           0     3059.87     14547.6
        G118    0.248216     1089.84    0.118194           0     2602.25     12371.9
       W1035    0.151237     1096.26   0.0680835           0     2589.87     12313.1
        G882    0.340872     1091.46   0.0527781           0     3027.81     14395.2
        W633    0.146226     1097.67   0.0307882           0     1994.58     9482.87
        W408     0.12454     1095.29   0.0875402           0     3633.47     17274.7
        G883    0.360306     1091.64   0.0933958           0     1888.28     8977.48
       W1003    0.155704     1096.52   0.0620924           0     1788.38     8502.55
        W214    0.148777     1096.41   0.0627104           0        2274     10811.3
        G885    0.292961     1091.83   0.0624007           0     4096.45     19475.8
        W186    0.150442     1096.67   0.0715207           0     1420.41     6753.07
        G267    0.203297     1092.88   0.0579299           0     2853.14     13564.7
        W114    0.192346     1096.03   0.0685434           0      1478.6     7029.73
        G887    0.297345      1091.8    0.105404           0     3301.47     15696.2
        G894    0.284428        1090   0.0650681           0      3024.9     14381.3
        G896    0.280873        1089    0.115937           0     871.853     4145.07
         W52    0.122451      1095.8   0.0770679           0      3183.7     15136.3
       W1069    0.135351     1096.03   0.0559599           0     3039.14       14449
        G786      0.2546     1091.73    0.088789           0     3141.27     14934.6
        W167     0.17404     1094.99   0.0818094           0     843.602     4010.75
       W1029    0.130753     1095.72   0.0644032           0     2472.63     11755.6
        G897    0.425717     1088.43     -0.4098           0     3247.37       15439
        W217    0.158728     1096.71   0.0631116           0     1568.17     7455.57
        W508    0.181824        1096   0.0642694           0     1558.36     7408.94
        W811    0.168744     1096.35   0.0608371           0     2105.46       10010
        W416     0.17543     1096.88   0.0586683           0     1859.46     8840.48
       W1077    0.129624     1095.83   0.0640256           0      2641.8     12559.9
        G207    0.163497     1092.09   -0.165528           0     5297.94     25188.1
        G765    0.340929      1094.6   0.0872142           0     2926.97     13915.8
        W577    0.148804      1095.8   0.0821116           0     3364.95       15998
        W478     0.17956     1095.77   0.0699248           0     1873.55     8907.46
        W512     0.21837      1095.8   0.0787754           0     1738.24     8264.15
        W139     0.19048     1094.78   0.0747148           0     1177.57     5598.54
        W526   0.0947635     1097.75    0.258692           0      2180.5     10366.8
       W1127     0.14004     1094.31    0.105344           0     2731.51     12986.5
        W235    0.193843     1095.37   0.0888021           0     1997.79     9498.12
        W200    0.220139      1095.4   0.0732434           0     791.651     3763.76
        W252    0.177658     1096.94   0.0638179           0     1547.49     7357.26
        G823    0.267051     1093.13   0.0412569           0     2286.15     10869.1
         G25     0.18968      1089.6  -0.0180534           0     5112.71     24307.4
        W373    0.160298     1095.45   0.0736803           0     1909.96     9080.53
        W202    0.178429     1094.96   0.0772167           0     1207.98     5743.12
        G761    0.344283        1094    0.052632           0     3402.58     16176.9
         W24    0.181062     1095.19   0.0854852           0     1353.42     6434.57
        W197      0.1514     1095.94   0.0676428           0     2365.78     11247.7
        G304    0.350245     1093.36    0.127698           0     1501.39      7138.1
        G874    0.323171     1088.52  -0.0653974           0     3396.01     16145.7
        W109    0.161449     1095.38   0.0667929           0     1940.79     9227.12
        G455    0.319918      1094.6   0.0874022           0     4674.64     22224.7
       W1098    0.164149     1095.38   0.0751002           0     1149.35     5464.37
        W482    0.193383     1096.65   0.0702844           0      2149.5     10219.4
        W903      0.1324     1097.03   0.0683058           0      2779.8     13216.1
        W726    0.123929     1097.38     0.05461           0     1996.23      9490.7
        G388    0.222822     1093.15   0.0303237           0     4629.82     22011.6
        G891    0.382158     1091.09    0.148182           0     2813.96     13378.5
         G27     0.53794     1088.44   -0.434657           0     3129.65     14879.3
       W1002     0.13072      1096.5    0.075453           0     2968.88       14115
        W326     0.19226     1097.26   0.0658369           0     1670.87     7943.84
          W2    0.150181      1093.6    0.101392           0     1604.25     7627.09
        G625    0.150825     1094.25   0.0138336           0     5751.66     27345.2
        W614    0.201822     1095.81   0.0623164           0     1854.87     8818.65
          W3    0.225879     1093.84    0.085409           0     1468.57     6982.07
         W62    0.122195      1094.9   0.0762541           0     2536.29     12058.3
          W4    0.299204     1094.07   0.0834633           0     1623.44     7718.34
        W524    0.177738     1097.67   0.0281954           0     1936.72     9207.78
        W479    0.189188     1096.02   0.0681728           0     1801.55     8565.15
        W988    0.192827     1094.57   0.0822201           0     602.854     2866.16
        W330    0.146053     1096.96   0.0687429           0     2476.91       11776
         G49    0.257896     1092.18   0.0710065           0     3238.82     15398.4
         W39    0.189003     1094.54    0.077768           0      1830.3     8701.84
        W327    0.163249     1097.21   0.0673622           0      2110.9     10035.9
        W407    0.189193     1095.55   0.0713269           0     1859.49     8840.59
        W420    0.206207     1097.37   0.0584546           0     1445.33     6871.57
        W454    0.188017     1097.44   0.0562703           0     466.044     2215.72
        W320    0.161132     1097.22   0.0595048           0     1935.85     9203.64
        W365    0.159016     1096.96   0.0648582           0     962.972     4578.27
        W370    0.154061     1096.14   0.0680451           0     2773.99     13188.4
        W970    0.162396     1096.71    0.062442           0     1937.99     9213.79
         W75    0.195044     1095.15   0.0740327           0     2340.62       11128
        W156    0.213897     1096.44   0.0703174           0      901.66     4286.78
        W415    0.177536     1096.72   0.0615831           0     2070.38     9843.22
        W333    0.153119     1096.57   0.0671881           0     1562.74     7429.77
        W269    0.175502     1095.53   0.0721001           0     1705.89     8110.33
        W160    0.216582     1096.14   0.0670763           0     700.292     3329.41
        W375    0.157312     1095.31   0.0895303           0     2158.85     10263.9
        W955    0.138723        1095   0.0753334           0     1847.88     8785.41
        W995    0.141535     1095.93   0.0698212           0     1949.49     9268.51
       W1111    0.149802     1095.58     0.08126           0     2651.81     12607.5
        W362    0.141823     1097.26   0.0658304           0      2361.6     11227.8
         W34    0.134189     1093.32    0.113466           0     2969.21     14116.6
        W364    0.202184     1097.08   0.0649587           0     1353.89     6436.83
        W378    0.189586     1096.04   0.0650577           0     1613.82     7672.62
        G859    0.245258     1092.32   0.0822933           0     3614.54     17184.7
        W280    0.149175     1096.45   0.0627906           0     1618.99     7697.19
        W233    0.185706     1095.78   0.0735719           0     2208.71     10500.9
        W123    0.146502     1096.18   0.0654302           0     2517.39     11968.5
        W505    0.168882     1096.64   0.0647458           0     2088.34     9928.62
        G727    0.313406     1093.09    0.134853           0     2491.01       11843
        W113    0.170273     1095.94   0.0684235           0      1336.7      6355.1
        W379    0.210908     1096.26   0.0666176           0     1226.51     5831.21
        G665    0.272376     1093.18    0.102062           0     3008.45     14303.1
        W380     0.13733     1096.45   0.0712134           0     2358.67     11213.9
        W388    0.171699     1097.43   0.0650098           0     1717.96      8167.7
        W961    0.124918     1096.13   0.0624363           0     2934.71     13952.5
       W1052    0.139998     1094.58   0.0790038           0     2181.86     10373.3
        W752    0.143034     1096.06   0.0683915           0     1669.44     7937.05
        W654    0.144053        1097   0.0597301           0     3159.56     15021.5
        W391    0.181911     1097.53   0.0589216           0     2157.09     10255.5
         W76    0.206203     1095.32   0.0761133           0      2051.2     9752.07
        W335    0.160684     1096.22   0.0641344           0     1182.13      5620.2
        W611    0.176947      1095.8   0.0704788           0     2830.31     13456.2
        W435    0.144279     1096.87   0.0577464           0     2633.52     12520.6
        W567    0.207854     1097.53   0.0543181           0     2236.21     10631.7
        W855    0.138824     1095.93   0.0667239           0     2025.09     9627.94
        W651    0.159024     1096.46   0.0615625           0     2236.36     10632.3
        W406    0.172665      1095.8   0.0647121           0     2016.02     9584.79
        G791    0.329644     1093.39   0.0971139           0     2131.87     10135.6
        W299    0.133288     1096.44   0.0731761           0     2755.37     13099.9
        W131    0.186254     1095.19   0.0702648           0     1715.91     8157.97
         W67    0.170828     1093.84   0.0909935           0     2611.15     12414.2
        W426    0.159609     1097.61   0.0437363           0     2517.79     11970.4
        W607    0.174098     1096.69   0.0618481           0      2325.1     11054.2
        W698    0.189688     1097.69   0.0282727           0      1581.1     7517.05
        W428    0.199436     1097.56   0.0453327           0     1903.09      9047.9
        W802    0.172578     1097.39   0.0661398           0     1084.17     5154.49
        W494    0.212542     1097.73    0.128505           0      320.82     1525.28
        W553     0.15107     1097.19   0.0640379           0     2801.38     13318.6
        W322    0.152538      1097.3     0.08021           0     1576.72     7496.22
        W481    0.208217     1096.46   0.0732198           0     1974.49     9387.36
        G858    0.209681     1092.48  -0.0470183           0     4630.91     22016.8
        W111    0.164081     1095.69   0.0660237           0     1759.91     8367.17
        W630    0.215474     1097.77     3.83374           0           0           0
        W433    0.192377     1097.15   0.0587422           0     2112.81       10045
        W440    0.181883     1095.88   0.0670685           0     1917.78     9117.72
        W727    0.144493     1097.46   0.0675198           0     2148.04     10212.5
        W709    0.136088     1096.59   0.0691019           0     2461.89     11704.6
       W1034    0.144938     1096.21   0.0661601           0     2722.22     12942.3
        W612    0.146203     1095.54   0.0833075           0     2409.61     11456.1
        W275    0.165142     1095.47   0.0717231           0      2387.8     11352.4
         W16    0.133918     1095.52   0.0937255           0     2530.08     12028.8
         W12    0.213976      1095.3   0.0869601           0     1052.69     5004.81
       W1144    0.114428     1095.41   0.0812903           0     2214.99     10530.8
        W390    0.206929     1097.51   0.0654262           0     1478.59     7029.66
        W580    0.164322     1095.82    0.071449           0      1571.6      7471.9
        W450    0.281231     1096.95   0.0585043           0     1387.59     6597.06
        G815     0.32081     1090.54     0.13073           0     2946.15     14006.9
        G828    0.279477     1093.19    0.072491           0     1700.77        8086
        G511    0.361217     1091.69   -0.014182           0     2833.16     13469.7
        W360    0.171394     1097.38   0.0668975           0     1807.63     8594.05
        W358    0.168546     1097.43    0.064297           0     1769.71     8413.74
        W539    0.153357     1096.67   0.0609491           0     3048.06     14491.4
        W731      0.1777     1097.62   0.0373961           0     1710.08     8130.25
        W725    0.146174     1097.28   0.0569142           0     1760.23      8368.7
         W41    0.220772     1094.91   0.0673608           0     1218.06     5791.05
        W687    0.137815     1096.79    0.061444           0     1705.64     8109.14
        W350    0.169933     1096.97   0.0648329           0     1883.28     8953.72
        W470    0.172973     1096.77   0.0631022           0      2693.5     12805.7
        W615    0.170971     1096.05   0.0649365           0     695.712     3307.63
        W382    0.173355      1096.8   0.0673617           0     1609.52     7652.19
        W623    0.173552     1097.42   0.0633176           0     2068.38     9833.74
        W716    0.169667     1095.66   0.0698866           0     2602.61     12373.6
        W284    0.172084     1096.94   0.0610876           0     1177.83     5599.79
        W108    0.169254      1095.2     0.07508           0     2471.13     11748.5
        W133    0.163865     1094.78   0.0744537           0     2463.36     11711.6
        G899    0.701861     1087.12   -0.491955           0      2640.5     12553.8
        W453    0.212306     1097.34   0.0543009           0     1425.59      6777.7
        G476    0.206595     1094.57   -0.119076           0     5254.38       24981
        W550    0.173686      1096.7   0.0674029           0     2284.56     10861.5
        W465    0.149848     1097.43    0.056319           0     2344.05     11144.3
       W1153     0.12986     1094.08   0.0958468           0     2701.83     12845.4
        W342    0.220224     1095.47   0.0768727           0     770.547     3663.42
        W471     0.17961     1096.59   0.0638559           0      1498.6     7124.83
        W472    0.175637     1096.39   0.0675992           0     2068.94     9836.38
        G182    0.293019     1090.51    0.127483           0     2857.59     13585.9
        G269    0.156005     1091.49   -0.228945           0     3845.64     18283.4
          G3    0.304151     1087.77   -0.365389           0     6469.85     30759.7
        G102    0.201285     1093.67  -0.0382785           0      4981.9     23685.5
        W421    0.162776     1097.45   0.0585533           0     1807.33      8592.6
        G861    0.267963     1091.86   0.0752639           0     3359.26       15971
       W1087    0.143395     1094.11   0.0847729           0     3086.86     14675.9
        G601    0.305163     1091.09    0.109325           0     3440.28     16356.2
        W484     0.18406        1097   0.0599998           0     1286.61     6116.97
        W662    0.128135     1097.72    0.112779           0     2448.23     11639.6
        W288    0.125926     1097.17   0.0691637           0     3668.42     17440.8
        W652    0.141388     1096.66   0.0665576           0     1357.32     6453.14
        W670    0.187513     1097.38   0.0596833           0     1844.41     8768.91
         G24    0.478197     1089.71 -0.00498177           0     4957.34     23568.7
        W492    0.201597     1097.71  0.00445863           0     1639.19     7793.21
        W457    0.215398     1097.63   0.0415611           0     1739.51     8270.17
        W629      0.1672     1097.77   0.0699769           0           0           0
        W441    0.157068     1095.63   0.0752463           0     2859.18     13593.5
        W458    0.183062     1097.66   0.0319493           0     2130.54     10129.2
        W392    0.193951     1097.53   0.0592581           0     647.071     3076.38
        W116    0.220073     1096.18   0.0682274           0     764.721     3635.73
        W530    0.198697     1097.71   0.0131577           0     1036.82     4929.35
